Order Date,Postal Code,Region,State,Profit,Profit Ratio,Sales
3/6/2011,62521,Central,Illinois,10,0.075,133
3/6/2011,98115,West,Washington,113,0.22,516
3/6/2011,48640,Central,Michigan,7,0.49,15
4/6/2011,10035,East,New York,-44,-0.125,354
4/6/2011,10035,East,New York,7,0.48,14
4/6/2011,10035,East,New York,21,0.37,57
4/6/2011,10035,East,New York,4,0.26,16
4/6/2011,43229,East,Ohio,6,0.363,16
6/6/2011,14609,East,New York,5,0.37,13
6/6/2011,77070,Central,Texas,34,0.338,100
6/6/2011,11561,East,New York,-347,-0.35,992
6/6/2011,11561,East,New York,50,0.338,150
6/6/2011,11561,East,New York,4,0.26,17
6/6/2011,60623,Central,Illinois,-38,-1.55,25
6/6/2011,60623,Central,Illinois,5,0.338,14
6/6/2011,32216,South,Florida,-1,-0.667,1
6/6/2011,32216,South,Florida,22,0.363,62
7/6/2011,61604,Central,Illinois,-21,-1.65,12
7/6/2011,60505,Central,Illinois,-210,-0.78,269
8/6/2011,37620,South,Tennessee,11,0.063,170
8/6/2011,11561,East,New York,26,0.375,68
8/6/2011,11561,East,New York,84,0.05,1677
8/6/2011,98115,West,Washington,73,0.125,586
9/6/2011,22801,South,Virginia,245,0.17,1441
9/6/2011,89031,West,Nevada,14,0.38,37
9/6/2011,89031,West,Nevada,5,0.26,18
9/6/2011,89031,West,Nevada,36,0.46,79
9/6/2011,77340,Central,Texas,6,0.088,70
9/6/2011,77340,Central,Texas,10,0.163,64
9/6/2011,77340,Central,Texas,1,0.075,8
9/6/2011,90032,West,California,14,0.29,49
9/6/2011,90032,West,California,85,0.05,1706
9/6/2011,90032,West,California,34,0.3,115
9/6/2011,90032,West,California,2,0.27,7
9/6/2011,90032,West,California,6,0.313,19
9/6/2011,90032,West,California,68,0.075,911
9/6/2011,90032,West,California,91,0.1,907
9/6/2011,94122,West,California,11,0.46,23
9/6/2011,94122,West,California,0,0.02,7
10/6/2011,48234,Central,Michigan,241,0.49,492
13/6/2011,90032,West,California,5,0.33,15
14/6/2011,48234,Central,Michigan,57,0.27,213
15/6/2011,79907,Central,Texas,12,0.325,37
15/6/2011,78207,Central,Texas,-57,-0.071,798
15/6/2011,78207,Central,Texas,-19,-0.186,100
15/6/2011,78207,Central,Texas,-15,-1.7,9
16/6/2011,11550,East,New York,11,0.3,35
16/6/2011,11550,East,New York,14,0.363,40
16/6/2011,11550,East,New York,19,0.47,41
16/6/2011,46544,Central,Indiana,32,0.05,648
17/6/2011,60653,Central,Illinois,22,0.363,62
17/6/2011,98105,West,Washington,3,0.42,6
17/6/2011,98105,West,Washington,1062,0.325,3266
17/6/2011,98105,West,Washington,9,0.5,18
17/6/2011,19711,East,Delaware,31,0.47,66
18/6/2011,90036,West,California,12,0.088,140
20/6/2011,75023,Central,Texas,-20,-0.103,193
20/6/2011,75023,Central,Texas,-5,-1.5,3
20/6/2011,75023,Central,Texas,4,0.35,12
20/6/2011,75023,Central,Texas,5,0.35,16
20/6/2011,75023,Central,Texas,-127,-0.25,509
20/6/2011,75023,Central,Texas,-98,-0.233,419
20/6/2011,75023,Central,Texas,20,0.1,202
20/6/2011,73505,Central,Oklahoma,156,0.33,472
20/6/2011,73505,Central,Oklahoma,2,0.48,4
21/6/2011,81001,West,Colorado,-17,-0.667,25
21/6/2011,81001,West,Colorado,-8,-0.733,11
21/6/2011,11561,East,New York,352,0.29,1215
21/6/2011,22980,South,Virginia,15,0.14,104
21/6/2011,22980,South,Virginia,10,0.28,37
21/6/2011,22980,South,Virginia,74,0.26,285
21/6/2011,10024,East,New York,27,0.45,60
21/6/2011,6450,East,Connecticut,6,0.29,21
21/6/2011,10024,East,New York,9,0.46,20
21/6/2011,10024,East,New York,161,0.26,618
21/6/2011,19120,East,Pennsylvania,1,0.163,4
21/6/2011,19120,East,Pennsylvania,4,0.088,44
21/6/2011,8701,East,New Jersey,1,0.29,4
21/6/2011,19120,East,Pennsylvania,-7,-0.8,9
21/6/2011,19120,East,Pennsylvania,8,0.338,25
21/6/2011,19120,East,Pennsylvania,29,0.3,96
21/6/2011,19120,East,Pennsylvania,-172,-0.833,207
21/6/2011,8701,East,New Jersey,357,0.27,1323
22/6/2011,85023,West,Arizona,-6,-0.733,8
22/6/2011,55407,Central,Minnesota,10,0.06,162
22/6/2011,55407,Central,Minnesota,0,0,502
22/6/2011,80027,West,Colorado,57,0.288,197
22/6/2011,19013,East,Pennsylvania,0,0,854
22/6/2011,19013,East,Pennsylvania,-5,-0.029,170
22/6/2011,19013,East,Pennsylvania,-15,-0.183,83
23/6/2011,28027,South,North Carolina,2,0.088,20
23/6/2011,28027,South,North Carolina,0,0.113,3
23/6/2011,19143,East,Pennsylvania,1,0.013,86
24/6/2011,85705,West,Arizona,1,0.225,4
25/6/2011,97301,West,Oregon,18,0.25,72
25/6/2011,97301,West,Oregon,1,0.088,9
25/6/2011,97301,West,Oregon,20,0.075,264
25/6/2011,90049,West,California,11,0.025,448
27/6/2011,38671,South,Mississippi,22,0.26,86
27/6/2011,38671,South,Mississippi,0,0,306
27/6/2011,38671,South,Mississippi,54,0.24,224
28/6/2011,19140,East,Pennsylvania,0,0,1228
28/6/2011,19140,East,Pennsylvania,-23,-0.733,31
28/6/2011,19140,East,Pennsylvania,-2,-0.767,3
28/6/2011,19140,East,Pennsylvania,117,0.35,336
28/6/2011,19140,East,Pennsylvania,15,0.35,41
28/6/2011,48234,Central,Michigan,3,0.5,6
29/6/2011,10024,East,New York,5,0.35,14
29/6/2011,45231,East,Ohio,4,0.113,33
30/6/2011,28403,South,North Carolina,109,0.35,311
30/6/2011,60653,Central,Illinois,2,0.313,5
30/6/2011,90004,West,California,10,0.32,32
30/6/2011,77095,Central,Texas,7,0.338,21
30/6/2011,77095,Central,Texas,9,0.35,26
30/6/2011,10024,East,New York,109,0.325,335
30/6/2011,10011,East,New York,3,0.44,7
30/6/2011,10011,East,New York,1,0.313,3
1/7/2011,32725,South,Florida,-4,-0.7,5
1/7/2011,32725,South,Florida,72,0.125,576
1/7/2011,98105,West,Washington,7,0.35,20
2/7/2011,7060,East,New Jersey,2,0.39,6
2/7/2011,7060,East,New Jersey,20,0.27,74
4/7/2011,80013,West,Colorado,3,0.1,32
4/7/2011,80013,West,Colorado,62,0.35,178
4/7/2011,23223,South,Virginia,8,0.49,16
4/7/2011,23223,South,Virginia,11,0.5,22
5/7/2011,77036,Central,Texas,-35,-0.125,281
5/7/2011,77036,Central,Texas,-44,-0.2,221
5/7/2011,32137,South,Florida,5,0.275,20
5/7/2011,32137,South,Florida,16,0.075,213
5/7/2011,39212,South,Mississippi,7,0.47,15
5/7/2011,39212,South,Mississippi,9,0.48,19
5/7/2011,32137,South,Florida,-7,-0.7,10
5/7/2011,39212,South,Mississippi,163,0.34,480
5/7/2011,90004,West,California,68,0.375,181
5/7/2011,37918,South,Tennessee,0,0.088,4
6/7/2011,10011,East,New York,175,0.313,560
6/7/2011,92020,West,California,48,0.1,478
7/7/2011,19120,East,Pennsylvania,-47,-0.271,172
7/7/2011,19120,East,Pennsylvania,12,0.175,69
8/7/2011,14215,East,New York,11,0.167,64
8/7/2011,94122,West,California,-88,-0.175,502
8/7/2011,94122,West,California,69,0.35,197
9/7/2011,90049,West,California,14,0.338,42
9/7/2011,90049,West,California,1,0.49,3
9/7/2011,90049,West,California,4,0.17,24
9/7/2011,94122,West,California,7,0.059,120
9/7/2011,94122,West,California,2,0.4,6
9/7/2011,94122,West,California,5,0.325,14
9/7/2011,94122,West,California,16,0.48,32
9/7/2011,75217,Central,Texas,4,0.35,10
9/7/2011,75217,Central,Texas,4,0.313,14
11/7/2011,79907,Central,Texas,4,0.35,10
11/7/2011,79907,Central,Texas,43,0.075,576
11/7/2011,14304,East,New York,48,0.29,165
11/7/2011,7601,East,New Jersey,214,0.25,855
11/7/2011,7601,East,New Jersey,52,0.42,124
11/7/2011,10011,East,New York,6,0.35,18
11/7/2011,10011,East,New York,23,0.47,49
11/7/2011,7601,East,New Jersey,7,0.49,14
11/7/2011,7601,East,New Jersey,83,0.47,177
11/7/2011,7601,East,New Jersey,57,0.29,198
12/7/2011,60610,Central,Illinois,13,0.363,36
12/7/2011,60610,Central,Illinois,3,0.138,24
12/7/2011,77573,Central,Texas,-15,-0.029,512
12/7/2011,77573,Central,Texas,4,0.175,22
12/7/2011,77573,Central,Texas,1,0.163,3
12/7/2011,77573,Central,Texas,6,0.35,16
12/7/2011,90036,West,California,45,0.18,250
12/7/2011,90036,West,California,29,0.113,256
12/7/2011,94122,West,California,-17,-0.025,698
12/7/2011,94122,West,California,3,0.363,8
12/7/2011,98115,West,Washington,14,0.113,123
12/7/2011,98115,West,Washington,4,0.338,11
13/7/2011,90049,West,California,4,0.012,351
14/7/2011,10009,East,New York,4,0.25,18
14/7/2011,19140,East,Pennsylvania,1,0.038,32
14/7/2011,19140,East,Pennsylvania,5,0.113,42
14/7/2011,19140,East,Pennsylvania,-2,-0.167,13
14/7/2011,19140,East,Pennsylvania,-14,-0.583,24
14/7/2011,60505,Central,Illinois,-46,-1.55,30
14/7/2011,19711,East,Delaware,11,0.28,39
14/7/2011,60505,Central,Illinois,4,0.1,38
14/7/2011,85023,West,Arizona,6,0.113,56
15/7/2011,57103,Central,South Dakota,3,0.41,7
15/7/2011,57103,Central,South Dakota,1,0.44,3
18/7/2011,85705,West,Arizona,-26,-0.1,259
18/7/2011,10801,East,New York,5,0.325,14
19/7/2011,6010,East,Connecticut,-4,-0.057,71
19/7/2011,6010,East,Connecticut,2,0.48,4
19/7/2011,6010,East,Connecticut,10,0.46,21
19/7/2011,59405,West,Montana,2,0.363,6
19/7/2011,6010,East,Connecticut,94,0.26,360
20/7/2011,45503,East,Ohio,-22,-0.8,27
20/7/2011,45503,East,Ohio,-5,-0.2,26
20/7/2011,92105,West,California,15,0.36,43
20/7/2011,92105,West,California,3,0.363,9
20/7/2011,94122,West,California,30,0.338,90
20/7/2011,92105,West,California,50,0.48,105
20/7/2011,92105,West,California,10,0.49,20
20/7/2011,94122,West,California,11,0.47,23
20/7/2011,92503,West,California,4,0.29,13
20/7/2011,92503,West,California,6,0.49,12
20/7/2011,92503,West,California,161,0.3,535
20/7/2011,92503,West,California,15,0.36,42
20/7/2011,75217,Central,Texas,-140,-0.143,981
20/7/2011,75217,Central,Texas,-14,-0.85,17
20/7/2011,75217,Central,Texas,39,0.113,343
21/7/2011,75217,Central,Texas,-94,-0.143,658
21/7/2011,94122,West,California,50,0.063,802
21/7/2011,94122,West,California,27,0.1,273
21/7/2011,75217,Central,Texas,-13,-2.6,5
21/7/2011,75217,Central,Texas,-2,-1.75,1
21/7/2011,75217,Central,Texas,30,0.338,88
21/7/2011,94122,West,California,26,0.26,99
21/7/2011,68104,Central,Nebraska,10,0.28,36
22/7/2011,94122,West,California,72,0.1,718
22/7/2011,94122,West,California,19,0.113,170
22/7/2011,77095,Central,Texas,1,0.05,27
22/7/2011,94122,West,California,3,0.28,12
22/7/2011,94122,West,California,69,0.29,237
22/7/2011,10024,East,New York,2,0.28,6
22/7/2011,10024,East,New York,58,0.36,160
22/7/2011,90008,West,California,6,0.33,20
23/7/2011,10011,East,New York,8,0.08,100
23/7/2011,85705,West,Arizona,1,0.1,9
23/7/2011,85705,West,Arizona,-6,-0.7,8
23/7/2011,94122,West,California,12,0.29,41
23/7/2011,85705,West,Arizona,-30,-0.063,479
23/7/2011,85705,West,Arizona,179,0.175,1024
23/7/2011,94122,West,California,5,0.11,45
23/7/2011,94122,West,California,38,0.125,302
23/7/2011,94122,West,California,60,0.1,605
25/7/2011,94122,West,California,34,0.44,78
25/7/2011,94122,West,California,15,0.28,54
25/7/2011,94122,West,California,328,0.04,8188
25/7/2011,90045,West,California,3,0.49,6
25/7/2011,90045,West,California,5,0.29,16
26/7/2011,78207,Central,Texas,-10,-0.575,17
26/7/2011,60623,Central,Illinois,-29,-0.238,124
26/7/2011,78207,Central,Texas,-12,-2.5,5
26/7/2011,78207,Central,Texas,-3702,-1.7,2178
26/7/2011,78207,Central,Texas,-13,-1.5,9
26/7/2011,78207,Central,Texas,-27,-1.6,17
26/7/2011,78207,Central,Texas,-27,-0.063,431
26/7/2011,30318,South,Georgia,18,0.27,68
26/7/2011,30318,South,Georgia,9,0.36,26
26/7/2011,30318,South,Georgia,77,0.47,163
26/7/2011,84020,West,Utah,35,0.31,112
26/7/2011,89031,West,Nevada,-110,-0.163,674
26/7/2011,89031,West,Nevada,36,0.27,134
26/7/2011,89031,West,Nevada,70,0.41,171
26/7/2011,89031,West,Nevada,114,0.125,912
27/7/2011,94122,West,California,38,0.16,238
27/7/2011,90036,West,California,0,0,276
27/7/2011,10035,East,New York,32,0.49,66
28/7/2011,32712,South,Florida,13,0.1,130
28/7/2011,32712,South,Florida,17,0.338,49
28/7/2011,32712,South,Florida,5,0.363,14
30/7/2011,98103,West,Washington,260,0.19,1368
1/8/2011,94122,West,California,7,0.35,20
1/8/2011,28205,South,North Carolina,12,0.275,44
1/8/2011,28205,South,North Carolina,10,0.163,63
1/8/2011,28205,South,North Carolina,6,0.338,18
1/8/2011,28205,South,North Carolina,29,0.375,78
1/8/2011,19120,East,Pennsylvania,2,0.338,6
2/8/2011,65807,Central,Missouri,13,0.47,27
2/8/2011,65807,Central,Missouri,226,0.27,838
2/8/2011,65807,Central,Missouri,9,0.43,21
3/8/2011,80219,West,Colorado,-162,-0.74,219
3/8/2011,80219,West,Colorado,0,0.113,3
3/8/2011,85301,West,Arizona,34,0.363,93
3/8/2011,10035,East,New York,19,0.47,40
3/8/2011,10035,East,New York,6,0.27,21
3/8/2011,10035,East,New York,27,0.26,102
4/8/2011,4401,East,Maine,28,0.27,102
4/8/2011,4401,East,Maine,125,0.48,260
4/8/2011,4401,East,Maine,105,0.41,255
4/8/2011,84062,West,Utah,305,0.28,1090
4/8/2011,84062,West,Utah,4,0.26,16
4/8/2011,84062,West,Utah,5,0.363,13
4/8/2011,84062,West,Utah,219,0.49,448
4/8/2011,84062,West,Utah,8,0.05,159
4/8/2011,84062,West,Utah,35,0.087,400
5/8/2011,6450,East,Connecticut,295,0.26,1133
5/8/2011,6450,East,Connecticut,22,0.28,79
5/8/2011,6450,East,Connecticut,2,0.44,5
5/8/2011,90004,West,California,21,0.063,340
5/8/2011,90004,West,California,10,0.47,21
5/8/2011,90004,West,California,53,0.48,111
5/8/2011,94122,West,California,13,0.28,46
5/8/2011,94122,West,California,1,0.04,16
5/8/2011,10009,East,New York,7,0.44,16
5/8/2011,94122,West,California,2,0.1,16
5/8/2011,10009,East,New York,37,0.27,136
5/8/2011,77590,Central,Texas,42,0.086,489
6/8/2011,10035,East,New York,84,0.42,200
6/8/2011,29203,South,South Carolina,23,0.36,63
8/8/2011,32216,South,Florida,-8,-0.05,155
8/8/2011,95687,West,California,110,0.26,423
8/8/2011,48183,Central,Michigan,23,0.42,54
8/8/2011,48183,Central,Michigan,37,0.222,168
8/8/2011,48183,Central,Michigan,17,0.45,38
8/8/2011,48183,Central,Michigan,275,0.5,550
8/8/2011,48183,Central,Michigan,84,0.28,300
8/8/2011,85301,West,Arizona,-3,-0.025,121
8/8/2011,85301,West,Arizona,-11,-0.113,96
8/8/2011,92024,West,California,92,0.28,328
8/8/2011,92024,West,California,22,0.29,76
8/8/2011,92024,West,California,435,0.363,1200
8/8/2011,92024,West,California,56,0.125,446
9/8/2011,85023,West,Arizona,-7,-0.7,9
9/8/2011,98103,West,Washington,644,0.313,2061
9/8/2011,85023,West,Arizona,-1,-0.213,4
9/8/2011,98103,West,Washington,68,0.063,1091
9/8/2011,98103,West,Washington,-44,-0.2,219
9/8/2011,93727,West,California,3,0.45,6
9/8/2011,33710,South,Florida,5,0.35,16
9/8/2011,92037,West,California,10,0.46,21
9/8/2011,33710,South,Florida,22,0.125,178
11/8/2011,98105,West,Washington,5,0.44,12
11/8/2011,98105,West,Washington,11,0.26,41
11/8/2011,98105,West,Washington,11,0.47,23
11/8/2011,10035,East,New York,19,0.05,375
12/8/2011,30188,South,Georgia,7,0.48,14
12/8/2011,30188,South,Georgia,98,0.36,273
12/8/2011,94122,West,California,32,0.37,85
12/8/2011,8701,East,New Jersey,98,0.5,196
12/8/2011,33180,South,Florida,16,0.075,211
12/8/2011,33180,South,Florida,4,0.087,48
12/8/2011,33180,South,Florida,1,0.338,3
12/8/2011,33180,South,Florida,11,0.35,31
12/8/2011,33180,South,Florida,-1,-0.188,6
12/8/2011,94122,West,California,50,0.063,806
12/8/2011,33180,South,Florida,42,0.263,159
15/8/2011,33021,South,Florida,17,0.113,152
15/8/2011,33021,South,Florida,30,0.325,91
15/8/2011,75081,Central,Texas,-53,-1.7,31
15/8/2011,6824,East,Connecticut,30,0.48,63
15/8/2011,94122,West,California,-12,-0.063,195
15/8/2011,94122,West,California,43,0.28,153
15/8/2011,94122,West,California,6,0.35,18
15/8/2011,94122,West,California,15,0.325,46
15/8/2011,94122,West,California,42,0.45,93
16/8/2011,19143,East,Pennsylvania,-227,-0.267,853
17/8/2011,72209,South,Arkansas,8,0.46,18
17/8/2011,72209,South,Arkansas,5,0.36,13
17/8/2011,72209,South,Arkansas,53,0.46,114
17/8/2011,72209,South,Arkansas,122,0.36,340
17/8/2011,77095,Central,Texas,5,0.35,16
19/8/2011,90045,West,California,26,0.09,289
19/8/2011,43229,East,Ohio,-59,-0.767,77
19/8/2011,43229,East,Ohio,1,0.125,9
19/8/2011,90045,West,California,23,0.325,69
19/8/2011,31907,South,Georgia,10,0.03,345
19/8/2011,43229,East,Ohio,2,0.163,11
19/8/2011,72401,South,Arkansas,172,0.27,639
20/8/2011,60610,Central,Illinois,-6,-0.014,421
20/8/2011,23666,South,Virginia,145,0.29,500
20/8/2011,23666,South,Virginia,422,0.47,897
20/8/2011,23666,South,Virginia,9,0.46,20
22/8/2011,33161,South,Florida,-2,-0.238,8
22/8/2011,63301,Central,Missouri,6,0.49,12
22/8/2011,44107,East,Ohio,1,0.263,4
23/8/2011,10009,East,New York,23,0.49,46
23/8/2011,10009,East,New York,12,0.48,26
23/8/2011,80219,West,Colorado,1,0.3,4
23/8/2011,80219,West,Colorado,11,0.35,31
23/8/2011,80219,West,Colorado,5,0.35,16
23/8/2011,80219,West,Colorado,70,0.313,223
23/8/2011,80219,West,Colorado,1,0.075,7
23/8/2011,90032,West,California,17,0.35,50
23/8/2011,80219,West,Colorado,11,0.075,144
23/8/2011,49505,Central,Michigan,10,0.49,19
24/8/2011,59102,West,Montana,3,0.325,8
24/8/2011,11572,East,New York,6,0.48,13
24/8/2011,11572,East,New York,4,0.35,13
24/8/2011,42301,South,Kentucky,7,0.26,26
25/8/2011,43229,East,Ohio,2,0.35,5
25/8/2011,43229,East,Ohio,44,0.338,130
25/8/2011,43229,East,Ohio,15,0.363,40
25/8/2011,43229,East,Ohio,7,0.313,24
25/8/2011,90036,West,California,3,0.42,6
25/8/2011,77070,Central,Texas,-20,-1.6,12
25/8/2011,77070,Central,Texas,-40,-1.55,26
25/8/2011,90036,West,California,12,0.48,26
25/8/2011,90036,West,California,13,0.27,49
25/8/2011,90036,West,California,30,0.32,95
25/8/2011,43229,East,Ohio,-17,-0.8,21
25/8/2011,43229,East,Ohio,-2,-0.8,3
25/8/2011,43229,East,Ohio,-5,-0.7,7
25/8/2011,98103,West,Washington,76,0.075,1008
26/8/2011,90032,West,California,23,0.13,177
26/8/2011,19711,East,Delaware,4,0.38,11
26/8/2011,19711,East,Delaware,2,0.46,3
26/8/2011,19711,East,Delaware,8,0.49,17
26/8/2011,19711,East,Delaware,3,0.29,9
26/8/2011,19711,East,Delaware,52,0.35,150
27/8/2011,22153,South,Virginia,13,0.43,29
27/8/2011,22153,South,Virginia,301,0.25,1203
27/8/2011,22153,South,Virginia,168,0.29,580
27/8/2011,22153,South,Virginia,6,0.48,13
27/8/2011,94109,West,California,2,0.29,9
27/8/2011,94109,West,California,7,0.325,23
27/8/2011,94109,West,California,16,0.075,213
29/8/2011,94110,West,California,54,0.49,110
29/8/2011,94110,West,California,6,0.48,13
29/8/2011,33178,South,Florida,-111,-0.636,174
29/8/2011,33178,South,Florida,-337,-0.667,505
29/8/2011,33178,South,Florida,11,0.363,30
30/8/2011,6010,East,Connecticut,12,0.47,25
30/8/2011,6010,East,Connecticut,10,0.1,96
31/8/2011,87505,West,New Mexico,19,0.2,93
1/9/2011,77036,Central,Texas,-6,-1.65,4
1/9/2011,77036,Central,Texas,11,0.35,31
1/9/2011,10009,East,New York,8,0.35,24
1/9/2011,92025,West,California,16,0.29,54
1/9/2011,10009,East,New York,57,0.16,357
2/9/2011,10009,East,New York,16,0.28,58
2/9/2011,10009,East,New York,7,0.47,15
2/9/2011,10009,East,New York,8,0.38,21
2/9/2011,13601,East,New York,5,0.07,71
2/9/2011,13601,East,New York,9,0.45,20
2/9/2011,72701,South,Arkansas,843,0.47,1794
2/9/2011,60653,Central,Illinois,54,0.225,240
2/9/2011,77095,Central,Texas,-121,-0.217,560
2/9/2011,60089,Central,Illinois,95,0.2,476
3/9/2011,10009,East,New York,7,0.49,14
3/9/2011,77095,Central,Texas,-12,-1.5,8
5/9/2011,33710,South,Florida,2,0.062,32
5/9/2011,43402,East,Ohio,20,0.075,264
6/9/2011,94109,West,California,12,0.29,42
6/9/2011,94109,West,California,27,0.47,58
7/9/2011,77036,Central,Texas,-23,-0.114,201
7/9/2011,77036,Central,Texas,4,0.163,22
7/9/2011,77036,Central,Texas,-5,-1.65,3
7/9/2011,77036,Central,Texas,-3,-0.063,47
7/9/2011,77036,Central,Texas,15,0.075,197
7/9/2011,74133,Central,Oklahoma,214,0.26,822
7/9/2011,74133,Central,Oklahoma,24,0.41,58
7/9/2011,74133,Central,Oklahoma,20,0.47,43
7/9/2011,74133,Central,Oklahoma,6,0.48,13
7/9/2011,95051,West,California,31,0.375,84
7/9/2011,95051,West,California,10,0.47,21
7/9/2011,95051,West,California,7,0.27,27
7/9/2011,74133,Central,Oklahoma,28,0.27,105
7/9/2011,19134,East,Pennsylvania,8,0.2,42
7/9/2011,74133,Central,Oklahoma,45,0.28,162
7/9/2011,74133,Central,Oklahoma,112,0.26,430
7/9/2011,19134,East,Pennsylvania,-15,-0.225,65
7/9/2011,74133,Central,Oklahoma,15,0.48,32
7/9/2011,74133,Central,Oklahoma,6,0.29,20
7/9/2011,10024,East,New York,110,0.29,378
7/9/2011,19134,East,Pennsylvania,-559,-1.4,400
7/9/2011,19134,East,Pennsylvania,4,0.133,32
7/9/2011,60543,Central,Illinois,-7,-1.7,4
7/9/2011,60543,Central,Illinois,-534,-1.75,305
7/9/2011,60543,Central,Illinois,4,0.313,13
8/9/2011,31204,South,Georgia,30,0.36,84
8/9/2011,31204,South,Georgia,13,0.39,33
8/9/2011,78207,Central,Texas,-25,-0.014,1740
8/9/2011,78207,Central,Texas,-454,-2.55,178
8/9/2011,78207,Central,Texas,3,0.275,10
8/9/2011,78207,Central,Texas,7,0.213,32
8/9/2011,78207,Central,Texas,-59,-0.213,276
8/9/2011,11561,East,New York,4,0.25,17
8/9/2011,78207,Central,Texas,-1360,-0.167,8160
8/9/2011,78207,Central,Texas,9,0.063,144
8/9/2011,94110,West,California,8,0.17,50
8/9/2011,10009,East,New York,13,0.078,173
8/9/2011,75701,Central,Texas,-79,-1.55,51
8/9/2011,23320,South,Virginia,22,0.48,45
8/9/2011,94109,West,California,3,0.35,9
8/9/2011,10009,East,New York,2,0.48,4
8/9/2011,23320,South,Virginia,90,0.43,210
8/9/2011,99301,West,Washington,122,0.125,976
8/9/2011,99301,West,Washington,91,0.3,304
8/9/2011,99301,West,Washington,3,0.45,6
8/9/2011,99301,West,Washington,19,0.04,486
