Customer ID,Segment,Category,Sales,Quantity,Discount,Profit
JH-15985,Consumer,Office Supplies,51.312,3,0.2,18.6
TN-21040,Home Office,Furniture,23.56,5,0.2,7.07
TN-21040,Home Office,Furniture,1272.63,6,0.5,-814.48
TN-21040,Home Office,Office Supplies,28.485,5,0.7,-20.89
TN-21040,Home Office,Office Supplies,185.376,2,0.2,-34.76
TN-21040,Home Office,Office Supplies,78.272,2,0.2,5.87
JS-15940,Home Office,Furniture,254.744,7,0.6,-312.06
DS-13180,Corporate,Furniture,205.3328,2,0.32,-36.24
CC-12670,Consumer,Office Supplies,4.788,3,0.8,-7.9
MH-17785,Corporate,Office Supplies,55.48,1,0,26.63
JP-15520,Consumer,Office Supplies,340.92,3,0,3.41
JP-15520,Consumer,Furniture,222.666,2,0.15,10.48
JP-15520,Consumer,Technology,703.968,4,0.2,88
JP-15520,Consumer,Office Supplies,92.52,6,0,24.98
JP-15520,Consumer,Office Supplies,62.65,7,0,28.82
JP-15520,Consumer,Office Supplies,94.85,5,0,45.53
KH-16690,Corporate,Technology,95.76,6,0.2,7.18
JE-15475,Consumer,Furniture,40.2,3,0,19.3
JG-15805,Corporate,Office Supplies,14.7,5,0,6.62
JG-15805,Corporate,Office Supplies,704.25,5,0,84.51
XP-21865,Consumer,Technology,9.09,3,0,1.91
EM-14065,Consumer,Office Supplies,5.96,2,0,1.67
EM-14065,Consumer,Technology,159.98,2,0,57.59
MT-18070,Home Office,Office Supplies,29.6,2,0,14.8
MT-18070,Home Office,Furniture,514.165,5,0.15,-30.25
MT-18070,Home Office,Technology,279.96,5,0.2,17.5
SA-20830,Consumer,Technology,2735.952,6,0.2,341.99
CW-11905,Home Office,Technology,7.992,1,0.2,0.6
CW-11905,Home Office,Technology,63.984,2,0.2,10.4
CW-11905,Home Office,Office Supplies,70.368,2,0.2,6.16
AJ-10960,Consumer,Office Supplies,449.15,5,0,8.98
AJ-10960,Consumer,Office Supplies,11.07,3,0,5.09
SS-20590,Consumer,Technology,93.98,2,0,13.16
RO-19780,Consumer,Furniture,189.882,3,0.4,-94.94
MD-17350,Consumer,Office Supplies,105.42,2,0,51.66
SC-20095,Consumer,Office Supplies,119.616,8,0.2,40.37
SC-20095,Consumer,Furniture,255.76,4,0,81.84
SC-20095,Consumer,Furniture,241.568,2,0.2,18.12
SC-20095,Consumer,Furniture,69.3,9,0,22.87
MY-17380,Corporate,Office Supplies,22.62,2,0.7,-15.08
MY-17380,Corporate,Office Supplies,14.952,2,0.7,-11.96
MY-17380,Corporate,Furniture,801.568,2,0.2,50.1
MY-17380,Corporate,Office Supplies,2.376,3,0.7,-1.9
MY-17380,Corporate,Office Supplies,32.792,1,0.2,11.89
EB-13705,Corporate,Office Supplies,15.92,5,0.2,5.37
CM-12385,Consumer,Office Supplies,2.74,1,0,0.74
CM-12385,Consumer,Office Supplies,8.34,3,0,2.17
CM-12385,Consumer,Office Supplies,46.74,3,0,11.69
CM-12385,Consumer,Office Supplies,6354.95,5,0,3177.48
LS-17245,Consumer,Furniture,126.3,3,0,40.42
LS-17245,Consumer,Technology,38.04,2,0,12.17
LF-17185,Consumer,Office Supplies,7.152,3,0.2,0.72
BN-11515,Consumer,Office Supplies,6.63,3,0,1.79
BN-11515,Consumer,Office Supplies,5.88,2,0,1.71
AD-10180,Home Office,Technology,2999.95,5,0,1379.98
AD-10180,Home Office,Office Supplies,51.45,3,0,13.89
AD-10180,Home Office,Office Supplies,11.96,2,0,5.38
AD-10180,Home Office,Office Supplies,1126.02,3,0,56.3
DB-13210,Consumer,Technology,18.392,1,0.2,5.29
DB-13210,Consumer,Office Supplies,129.568,2,0.2,-25.91
DB-13210,Consumer,Office Supplies,14.112,9,0.8,-21.17
MC-17605,Corporate,Furniture,210.98,2,0,21.1
LH-17155,Consumer,Technology,55.176,3,0.2,-12.41
LH-17155,Consumer,Technology,66.26,2,0,27.17
BD-11605,Consumer,Office Supplies,22.2,5,0,10.43
PH-18790,Home Office,Furniture,683.952,3,0.2,42.75
PH-18790,Home Office,Furniture,45.696,3,0.2,5.14
MG-18145,Consumer,Office Supplies,36.336,3,0.2,-7.27
MG-18145,Consumer,Office Supplies,666.248,1,0.2,-149.91
MG-18145,Consumer,Office Supplies,52.512,6,0.2,19.69
KB-16240,Corporate,Furniture,190.72,1,0.2,11.92
JC-15340,Consumer,Furniture,47.94,3,0,2.4
RL-19615,Consumer,Technology,979.95,5,0,274.39
RL-19615,Consumer,Office Supplies,22.75,5,0,11.38
AA-10375,Consumer,Office Supplies,16.768,2,0.2,1.47
EP-13915,Consumer,Office Supplies,42.616,7,0.8,-68.19
MP-17470,Home Office,Office Supplies,10.752,4,0.2,3.36
DK-12985,Consumer,Office Supplies,152.94,3,0,41.29
DK-12985,Consumer,Furniture,283.92,4,0,70.98
BD-11500,Consumer,Technology,468.9,6,0,206.32
ES-14080,Corporate,Technology,380.864,8,0.2,38.09
LM-17065,Consumer,Office Supplies,646.776,9,0.2,-145.52
PG-18895,Consumer,Technology,58.112,2,0.2,7.26
PG-18895,Consumer,Technology,100.792,1,0.2,6.3
PG-18895,Consumer,Furniture,66.112,4,0.6,-84.29
AS-10135,Home Office,Office Supplies,41.28,6,0.2,13.93
AS-10135,Home Office,Office Supplies,13.36,2,0,6.41
DK-13225,Corporate,Office Supplies,250.272,9,0.2,15.64
DK-13225,Corporate,Office Supplies,11.364,3,0.8,-17.05
DK-13225,Corporate,Office Supplies,8.72,5,0.2,-1.74
BD-11320,Consumer,Furniture,1121.568,2,0.2,0
RC-19960,Consumer,Furniture,34.504,1,0.2,6.04
GT-14710,Consumer,Office Supplies,10.824,3,0.2,2.57
DK-13225,Corporate,Office Supplies,1295.78,2,0,310.99
AJ-10945,Consumer,Office Supplies,19.456,4,0.2,3.4
OT-18730,Consumer,Office Supplies,20.7,2,0,9.94
OT-18730,Consumer,Furniture,1335.68,4,0.2,-217.05
OT-18730,Consumer,Office Supplies,32.4,5,0,15.55
LP-17080,Consumer,Furniture,42.6,3,0,16.61
LP-17080,Consumer,Office Supplies,84.056,7,0.2,27.32
CA-12775,Consumer,Office Supplies,13,5,0.2,1.3
CA-12775,Consumer,Furniture,13.128,3,0.2,3.77
JF-15490,Consumer,Office Supplies,3.96,2,0,0
JF-15490,Consumer,Office Supplies,2.61,1,0,1.2
FP-14320,Consumer,Technology,374.376,3,0.2,46.8
EB-13840,Corporate,Office Supplies,91.84,8,0,45
EB-13840,Corporate,Office Supplies,81.088,7,0.2,27.37
EB-13840,Corporate,Office Supplies,19.44,3,0,9.33
EB-13840,Corporate,Furniture,451.152,3,0.2,0
JF-15415,Consumer,Office Supplies,72.45,7,0,34.78
JF-15415,Consumer,Office Supplies,13.96,4,0,6.42
JF-15415,Consumer,Office Supplies,33.264,7,0.2,11.23
JF-15415,Consumer,Technology,14.85,3,0,4.01
SF-20200,Consumer,Office Supplies,8.82,3,0,2.38
TG-21640,Consumer,Office Supplies,160.72,14,0,78.75
TG-21640,Consumer,Office Supplies,19.92,4,0,9.76
TG-21640,Consumer,Office Supplies,7.3,2,0,2.19
CS-11950,Consumer,Office Supplies,69.712,2,0.2,8.71
CS-11950,Consumer,Furniture,8.792,1,0.6,-5.71
CC-12145,Consumer,Office Supplies,51.52,4,0,1.55
DV-13465,Consumer,Technology,470.376,3,0.2,52.92
DV-13465,Consumer,Technology,105.584,2,0.2,9.24
DV-13465,Consumer,Office Supplies,31.152,3,0.2,3.5
DV-13465,Consumer,Office Supplies,6.783,7,0.7,-4.75
DV-13465,Consumer,Technology,406.368,4,0.2,30.48
BD-11725,Consumer,Furniture,70.98,1,0,4.97
BD-11725,Consumer,Office Supplies,294.93,3,0,144.52
ZC-21910,Consumer,Technology,84.784,2,0.2,-20.14
ZC-21910,Consumer,Office Supplies,20.736,4,0.2,7.26
ZC-21910,Consumer,Office Supplies,16.821,3,0.7,-12.9
ZC-21910,Consumer,Office Supplies,10.368,2,0.2,3.63
MS-17830,Consumer,Office Supplies,9.344,2,0.2,1.17
MS-17830,Consumer,Technology,31.2,3,0.2,9.75
LR-16915,Consumer,Office Supplies,76.12,2,0,22.07
LR-16915,Consumer,Technology,1199.976,3,0.2,434.99
LR-16915,Consumer,Technology,445.96,5,0.2,55.75
LR-16915,Consumer,Furniture,327.76,8,0,91.77
TP-21130,Consumer,Office Supplies,11.632,2,0.2,1.02
CK-12205,Consumer,Technology,143.982,3,0.4,-28.8
CK-12205,Consumer,Technology,494.376,4,0.4,-115.35
CK-12205,Consumer,Office Supplies,5.84,2,0.2,0.73
AS-10240,Consumer,Office Supplies,142.776,1,0.2,17.85
AS-10240,Consumer,Furniture,45.696,3,0.2,5.14
AS-10240,Consumer,Office Supplies,7.218,3,0.7,-5.53
AS-10240,Consumer,Office Supplies,43.188,4,0.7,-31.67
AS-10240,Consumer,Office Supplies,131.904,3,0.2,47.82
AR-10510,Consumer,Office Supplies,3.282,2,0.7,-2.63
AR-10510,Consumer,Office Supplies,21.168,9,0.2,2.38
AR-10510,Consumer,Technology,55.188,2,0.4,-10.12
NB-18655,Corporate,Technology,369.576,3,0.2,41.58
NB-18655,Corporate,Office Supplies,15.712,4,0.2,5.7
GD-14590,Corporate,Office Supplies,8.448,2,0.2,2.64
GD-14590,Corporate,Technology,728.946,9,0.4,-157.94
CK-12595,Consumer,Technology,119.94,10,0.4,15.99
CK-12595,Consumer,Office Supplies,3.648,2,0.7,-2.8
NG-18355,Corporate,Furniture,40.48,2,0,15.79
NG-18355,Corporate,Furniture,9.94,2,0,3.08
NG-18355,Corporate,Office Supplies,107.424,9,0.2,33.57
NG-18355,Corporate,Technology,37.91,1,0,10.99
NG-18355,Corporate,Furniture,88.02,3,0,27.29
CA-12265,Consumer,Office Supplies,8.69,5,0.8,-14.77
SF-20965,Corporate,Furniture,301.96,2,0,87.57
SF-20965,Corporate,Office Supplies,555.21,5,0.1,178.9
SF-20965,Corporate,Office Supplies,523.48,4,0,130.87
SF-20965,Corporate,Office Supplies,161.82,9,0,46.93
MO-17800,Home Office,Furniture,35.56,7,0,12.09
AT-10735,Consumer,Office Supplies,97.16,2,0,28.18
LC-17140,Consumer,Office Supplies,15.24,5,0.2,5.14
LC-17140,Consumer,Office Supplies,13.23,3,0,6.09
FM-14380,Consumer,Office Supplies,243.384,3,0.2,-51.72
FM-14380,Consumer,Technology,119.8,5,0.2,29.95
FM-14380,Consumer,Technology,300.768,4,0.2,30.08
BD-11605,Consumer,Technology,17.88,3,0.2,2.46
BD-11605,Consumer,Office Supplies,235.944,3,0.2,85.53
DJ-13420,Corporate,Furniture,392.94,3,0,43.22
ME-17725,Consumer,Office Supplies,18.882,3,0.7,-13.85
ME-17725,Consumer,Office Supplies,122.328,3,0.2,12.23
RB-19465,Home Office,Furniture,1049.2,5,0,272.79
RB-19465,Home Office,Office Supplies,15.424,4,0.2,5.01
JD-16150,Corporate,Furniture,18.84,3,0,6.03
JL-15835,Consumer,Office Supplies,330.4,2,0,85.9
JL-15835,Consumer,Office Supplies,26.25,7,0,12.6
SC-20305,Consumer,Technology,132.52,4,0,54.33
TW-21025,Home Office,Office Supplies,6.48,1,0,3.18
CC-12430,Home Office,Office Supplies,209.3,2,0,56.51
BB-10990,Corporate,Office Supplies,31.56,5,0.2,9.86
BB-10990,Corporate,Office Supplies,30.144,2,0.2,3.01
AR-10825,Corporate,Furniture,14.8,4,0,6.07
AR-10825,Corporate,Technology,302.376,3,0.2,22.68
AR-10825,Corporate,Technology,316,4,0,31.6
SR-20740,Home Office,Office Supplies,379.4,10,0,178.32
AR-10405,Corporate,Office Supplies,97.82,2,0,45.98
AR-10405,Corporate,Technology,103.12,8,0,10.31
CR-12730,Consumer,Office Supplies,113.552,2,0.2,8.52
CR-12730,Consumer,Office Supplies,3.318,2,0.7,-2.65
CR-12730,Consumer,Office Supplies,134.288,2,0.2,45.32
EH-14125,Home Office,Furniture,701.372,2,0.3,-50.1
EH-14125,Home Office,Office Supplies,2.308,2,0.8,-3.46
CB-12025,Consumer,Office Supplies,999.432,7,0.2,124.93
CB-12025,Consumer,Office Supplies,724.08,14,0.2,-135.77
CB-12025,Consumer,Furniture,918.785,5,0.3,-118.13
CB-12025,Consumer,Office Supplies,2.724,3,0.8,-4.22
SP-20545,Corporate,Office Supplies,459.95,5,0,18.4
RC-19825,Consumer,Office Supplies,10.74,3,0,5.26
TH-21235,Corporate,Office Supplies,23.76,3,0.2,2.08
TH-21235,Corporate,Office Supplies,85.056,3,0.2,28.71
TH-21235,Corporate,Technology,381.576,3,0.2,28.62
RP-19390,Consumer,Furniture,30.36,5,0.2,8.73
MO-17800,Home Office,Furniture,23.976,3,0.6,-14.39
MO-17800,Home Office,Furniture,108.925,1,0.5,-71.89
MO-17800,Home Office,Office Supplies,36.352,8,0.2,11.36
TD-20995,Consumer,Office Supplies,19.56,5,0.2,1.71
RB-19570,Consumer,Office Supplies,61.44,3,0,16.59
RB-19570,Consumer,Office Supplies,38.9,5,0,17.51
RB-19570,Consumer,Technology,99.39,3,0,40.75
CD-11980,Consumer,Office Supplies,2.688,3,0.8,-7.39
CD-11980,Consumer,Technology,27.816,3,0.2,4.52
CD-11980,Consumer,Furniture,82.524,3,0.6,-41.26
CD-11980,Consumer,Office Supplies,182.994,3,0.8,-320.24
DJ-13630,Consumer,Office Supplies,14.352,3,0.2,4.66
DJ-13630,Consumer,Office Supplies,64.96,2,0,2.6
DJ-13630,Consumer,Office Supplies,68.6,4,0,18.52
GT-14635,Corporate,Technology,7999.98,4,0.5,-3839.99
GT-14635,Corporate,Office Supplies,167.44,2,0.2,14.65
MC-17845,Consumer,Technology,479.97,3,0,163.19
MC-17845,Consumer,Office Supplies,14.62,2,0,6.87
MC-17845,Consumer,Office Supplies,19.44,3,0,9.33
RA-19285,Consumer,Furniture,191.984,2,0.2,4.8
NP-18325,Consumer,Furniture,104.01,1,0,14.56
NP-18325,Consumer,Technology,284.82,1,0,74.05
NP-18325,Consumer,Office Supplies,36.84,3,0,10.32
AB-10165,Consumer,Technology,166.24,1,0,24.94
AB-10165,Consumer,Office Supplies,33.4,5,0,16.03
JO-15550,Home Office,Office Supplies,198.272,8,0.2,17.35
JO-15550,Home Office,Office Supplies,47.36,4,0.2,17.76
JO-15550,Home Office,Office Supplies,200.984,7,0.2,62.81
JO-15550,Home Office,Office Supplies,97.696,4,0.2,31.75
JO-15550,Home Office,Office Supplies,2.696,1,0.2,0.81
JO-15550,Home Office,Office Supplies,18.588,2,0.7,-13.63
JO-15550,Home Office,Office Supplies,4.896,3,0.7,-3.43
Dl-13600,Corporate,Furniture,15.072,3,0.2,4.14
AS-10285,Corporate,Furniture,209.88,3,0,35.68
JK-15370,Consumer,Furniture,369.912,3,0.2,-13.87
BN-11470,Corporate,Office Supplies,10.368,2,0.2,3.63
BN-11470,Corporate,Office Supplies,166.84,5,0.2,18.77
BN-11470,Corporate,Technology,15.216,1,0.2,2.28
DP-13165,Consumer,Technology,119.96,4,0,52.78
DP-13165,Consumer,Furniture,883.92,5,0.2,-110.49
DP-13165,Consumer,Office Supplies,46.72,8,0.2,15.77
TH-21550,Home Office,Office Supplies,55.48,1,0,26.63
AP-10915,Consumer,Office Supplies,24.448,4,0.2,8.86
RS-19765,Corporate,Office Supplies,281.34,6,0,109.72
RS-19765,Corporate,Technology,307.98,2,0,89.31
RS-19765,Corporate,Technology,299.97,3,0,113.99
Dl-13600,Corporate,Office Supplies,19.92,5,0.2,6.97
SV-20365,Consumer,Furniture,9.94,2,0,3.08
KC-16540,Consumer,Furniture,103.056,3,0.2,24.48
CK-12325,Home Office,Office Supplies,59.808,3,0.2,19.44
CK-12325,Home Office,Furniture,73.32,6,0,22
RD-19810,Home Office,Office Supplies,146.82,3,0,73.41
MP-17965,Corporate,Furniture,1652.94,3,0,231.41
MP-17965,Corporate,Office Supplies,296.37,3,0,80.02
MR-17545,Home Office,Furniture,129.92,5,0.2,21.11
SC-20695,Corporate,Office Supplies,45.584,7,0.2,5.13
JF-15355,Consumer,Office Supplies,17.568,2,0.2,6.37
JF-15355,Consumer,Technology,55.992,1,0.2,5.6
EG-13900,Consumer,Office Supplies,182.72,8,0,84.05
EG-13900,Consumer,Furniture,400.032,2,0.4,-153.35
EG-13900,Consumer,Office Supplies,33.63,3,0,10.09
EG-13900,Consumer,Furniture,542.646,3,0.1,102.5
EG-13900,Consumer,Office Supplies,6.3,2,0,3.02
DS-13030,Home Office,Office Supplies,242.94,3,0,9.72
DS-13030,Home Office,Technology,179.97,3,0,86.39
DS-13030,Home Office,Office Supplies,99.696,6,0.2,33.65
DS-13030,Home Office,Office Supplies,27.936,4,0.2,9.43
DS-13030,Home Office,Furniture,84.98,1,0,18.7
DS-13030,Home Office,Office Supplies,18.72,5,0.2,6.55
GZ-14470,Consumer,Technology,49.98,2,0,8.5
PO-19195,Home Office,Office Supplies,11.784,3,0.2,4.27
PO-19195,Home Office,Office Supplies,272.736,3,0.2,-64.77
PO-19195,Home Office,Office Supplies,3.54,2,0.8,-5.49
SS-20875,Consumer,Office Supplies,51.52,5,0.2,-10.95
SS-20875,Consumer,Office Supplies,3.528,1,0.2,1.15
SS-20875,Consumer,Office Supplies,4.624,1,0.2,1.68
SS-20875,Consumer,Office Supplies,55.168,4,0.2,6.21
MH-17785,Corporate,Furniture,567.12,10,0.2,-28.36
MH-17785,Corporate,Office Supplies,359.32,4,0,7.19
PB-19105,Consumer,Technology,11.992,1,0.2,0.9
RF-19735,Consumer,Office Supplies,58.05,3,0,26.7
RF-19735,Consumer,Furniture,157.74,11,0,56.79
RF-19735,Consumer,Office Supplies,56.98,7,0,22.79
RF-19735,Consumer,Office Supplies,2.88,1,0,1.41
YC-21895,Corporate,Technology,1199.976,3,0.2,374.99
MS-17830,Consumer,Furniture,79.92,4,0,28.77
NB-18655,Corporate,Furniture,383.438,4,0.45,-167.32
DC-13285,Consumer,Office Supplies,24.56,2,0,6.88
DC-13285,Consumer,Technology,119.8,4,0,47.92
CP-12340,Corporate,Office Supplies,13.128,3,0.2,4.27
BF-11020,Corporate,Office Supplies,22.72,4,0,10.22
AR-10510,Consumer,Office Supplies,58.32,9,0,27.99
JC-16105,Corporate,Office Supplies,12.39,3,0,5.7
LH-17020,Consumer,Technology,107.982,3,0.4,-27
CS-12250,Corporate,Office Supplies,11.36,2,0,5.34
CS-12250,Corporate,Office Supplies,50.94,3,0,25.47
CS-12250,Corporate,Technology,646.74,6,0,258.7
CS-12250,Corporate,Office Supplies,5.64,3,0,2.71
CS-12250,Corporate,Office Supplies,572.58,6,0,34.35
AJ-10795,Corporate,Furniture,310.88,2,0.2,23.32
LE-16810,Consumer,Furniture,641.96,2,0,179.75
BV-11245,Corporate,Office Supplies,18.28,2,0,9.14
BV-11245,Corporate,Technology,207,3,0,51.75
BV-11245,Corporate,Office Supplies,32.35,5,0,16.18
BV-11245,Corporate,Office Supplies,7.71,1,0,3.47
BV-11245,Corporate,Office Supplies,40.3,2,0,10.88
BV-11245,Corporate,Furniture,34.58,7,0,14.52
DL-12865,Consumer,Office Supplies,32.76,7,0.2,3.69
NZ-18565,Home Office,Furniture,544.008,3,0.2,40.8
NZ-18565,Home Office,Office Supplies,59.94,3,0,28.17
NZ-18565,Home Office,Office Supplies,23.92,4,0,11.72
NZ-18565,Home Office,Office Supplies,4.28,1,0,1.93
BM-11785,Consumer,Office Supplies,32.07,5,0.7,-22.45
BM-11785,Consumer,Technology,24,2,0.2,-2.7
BM-11785,Consumer,Furniture,35.49,1,0.5,-15.62
BM-11785,Consumer,Technology,47.984,2,0.2,0.6
EA-14035,Corporate,Office Supplies,186.69,3,0,87.74
CL-12565,Consumer,Office Supplies,17.456,2,0.2,5.89
LT-17110,Consumer,Furniture,348.928,2,0.2,34.89
SA-20830,Consumer,Office Supplies,143.96,4,0,69.1
SA-20830,Consumer,Office Supplies,15.42,1,0,4.16
SA-20830,Consumer,Office Supplies,43.04,8,0,21.09
SA-20830,Consumer,Furniture,332.94,3,0,79.91
JK-15730,Consumer,Technology,1363.96,5,0.2,85.25
ES-14020,Consumer,Office Supplies,9.96,2,0,4.58
ES-14020,Consumer,Office Supplies,21.72,4,0,10.64
RH-19495,Consumer,Office Supplies,20.16,7,0,9.88
DB-13120,Corporate,Office Supplies,132.79,7,0,63.74
DB-13120,Corporate,Office Supplies,12.96,2,0,6.22
DB-13120,Corporate,Office Supplies,21.56,7,0,10.35
CD-11920,Consumer,Furniture,283.92,5,0.2,17.75
HW-14935,Corporate,Furniture,22.23,1,0,7.34
HW-14935,Corporate,Technology,215.968,2,0.2,18.9
HW-14935,Corporate,Office Supplies,355.32,9,0,99.49
MC-18130,Corporate,Office Supplies,12.96,2,0,6.22
GM-14440,Consumer,Furniture,18.28,2,0,6.22
RA-19915,Consumer,Office Supplies,43.176,3,0.2,4.32
RA-19915,Consumer,Technology,1983.968,4,0.2,248
AA-10375,Consumer,Furniture,28.4,2,0,11.08
AA-10375,Consumer,Technology,149.97,3,0,50.99
ZC-21910,Consumer,Office Supplies,11.52,4,0,3.23
ZC-21910,Consumer,Furniture,1298.55,5,0,311.65
ZC-21910,Consumer,Office Supplies,213.92,4,0,62.04
ZC-21910,Consumer,Technology,25.78,2,0,2.58
PJ-19015,Consumer,Furniture,18.28,2,0,6.22
PJ-19015,Consumer,Technology,1399.93,7,0,601.97
BW-11110,Corporate,Office Supplies,51.84,8,0,24.88
DB-13210,Consumer,Office Supplies,5.344,1,0.2,1.87
CA-12775,Consumer,Office Supplies,41.472,8,0.2,14.52
CA-12775,Consumer,Office Supplies,3.168,3,0.7,-2.43
CA-12775,Consumer,Furniture,1228.465,5,0.3,0
CA-12775,Consumer,Office Supplies,31.086,3,0.7,-22.8
CA-12775,Consumer,Office Supplies,335.52,4,0.2,117.43
TR-21325,Consumer,Technology,239.97,3,0,71.99
TR-21325,Consumer,Office Supplies,9.82,2,0,4.81
PG-18820,Consumer,Technology,67.8,4,0,4.07
PG-18820,Consumer,Technology,167.97,3,0,40.31
GT-14710,Consumer,Office Supplies,35,7,0,16.8
GT-14710,Consumer,Office Supplies,37.24,4,0,10.8
GT-14710,Consumer,Office Supplies,15.28,2,0,7.49
JE-15745,Consumer,Furniture,301.96,2,0,90.59
JE-15745,Consumer,Office Supplies,180.66,3,0,50.58
JE-15745,Consumer,Technology,191.98,2,0,51.83
JE-15745,Consumer,Technology,65.99,1,0,17.16
JB-15400,Corporate,Office Supplies,35.216,2,0.2,2.64
JB-15400,Corporate,Office Supplies,23.696,2,0.2,6.52
JB-15400,Corporate,Technology,265.475,1,0.5,-111.5
LH-17020,Consumer,Office Supplies,51.184,4,0.8,-79.34
JL-15175,Home Office,Office Supplies,9.664,2,0.2,3.26
EB-13705,Corporate,Technology,21.072,3,0.2,1.58
BM-11650,Corporate,Office Supplies,60.45,3,0,16.32
BM-11650,Corporate,Office Supplies,11.52,4,0,3.34
BM-11650,Corporate,Furniture,186.048,4,0.2,9.3
EM-14095,Corporate,Office Supplies,37.44,4,0.2,11.7
EM-14095,Corporate,Office Supplies,26.976,4,0.2,8.77
EM-14095,Corporate,Office Supplies,11.36,2,0,3.29
EM-14095,Corporate,Office Supplies,14.62,2,0,6.87
AF-10885,Consumer,Technology,83.72,7,0,23.44
AF-10885,Consumer,Furniture,287.94,3,0,77.74
GA-14725,Consumer,Furniture,48.896,4,0.2,8.56
CK-12760,Corporate,Technology,115.36,7,0,49.6
DP-13105,Corporate,Office Supplies,5.16,2,0,1.34
DP-13105,Corporate,Office Supplies,38.88,6,0,18.66
VD-21670,Consumer,Office Supplies,185.88,6,0,50.19
GT-14710,Consumer,Furniture,44.46,2,0,14.67
GT-14710,Consumer,Office Supplies,242.94,3,0,9.72
BK-11260,Consumer,Office Supplies,39.96,2,0,18.78
BK-11260,Consumer,Office Supplies,102.3,10,0,26.6
BK-11260,Consumer,Office Supplies,21.36,2,0,5.77
SJ-20125,Home Office,Office Supplies,7.61,1,0,3.58
SJ-20125,Home Office,Office Supplies,7.16,2,0,3.58
CM-12445,Consumer,Office Supplies,7.36,2,0,0.15
CM-12445,Consumer,Office Supplies,23.1,2,0,10.63
AJ-10795,Corporate,Technology,191.472,6,0.2,40.69
AJ-10795,Corporate,Office Supplies,5.248,2,0.2,0.59
AJ-10795,Corporate,Technology,59.184,2,0.2,5.18
AJ-10780,Corporate,Office Supplies,2.89,1,0,1.36
AJ-10780,Corporate,Furniture,51.94,1,0,21.3
LS-16945,Corporate,Office Supplies,15.936,4,0.2,5.18
GP-14740,Corporate,Office Supplies,44.91,6,0.7,-35.93
PK-18910,Home Office,Office Supplies,1141.47,5,0.7,-760.98
PK-18910,Home Office,Technology,280.782,3,0.4,-46.8
TB-21520,Consumer,Office Supplies,34.44,3,0,17.22
SM-20005,Consumer,Office Supplies,11.36,2,0,5.23
SM-20005,Consumer,Office Supplies,106.344,7,0.2,37.22
GA-14725,Consumer,Office Supplies,192.16,5,0.2,67.26
CC-12430,Home Office,Furniture,322.59,3,0,64.52
CC-12430,Home Office,Technology,29.99,1,0,13.2
CC-12430,Home Office,Technology,371.97,3,0,66.95
AG-10765,Home Office,Office Supplies,5.892,4,0.7,-4.12
HP-14815,Home Office,Office Supplies,68.472,3,0.2,23.11
HP-14815,Home Office,Furniture,1242.9,5,0.1,262.39
DK-13090,Consumer,Office Supplies,30.84,2,0,8.33
GZ-14470,Consumer,Office Supplies,13.48,4,0,5.93
PM-19135,Home Office,Furniture,31.4,5,0,10.05
LL-16840,Consumer,Furniture,17.46,2,0,5.94
